sn,fault_time,msg_feature,server_model
SERVER_22229,2020-07-06 03:09:00,"[[984, 132, 4, 31, 5, 7], [981, 258, 4, 30, 10, 7], [982, 243, 4, 28, 5, 7], [984, 132, 9, 28, 5, 7], [985, 986, 4, 23, 1, 0], [985, 986, 9, 21, 1, 0], [982, 242, 4, 21, 1, 0]]",75
SERVER_21660,2020-03-06 15:17:00,"[[985, 986, 4, 36, 1, 0], [985, 986, 9, 31, 1, 0], [981, 258, 4, 31, 1, 0]]",75
SERVER_21965,2020-05-05 21:11:00,"[[991, 132, 4, 77, 1, 0], [984, 132, 4, 77, 1, 0], [985, 986, 4, 76, 2, 8], [991, 132, 9, 76, 1, 0], [984, 132, 9, 76, 1, 0], [985, 986, 9, 76, 2, 8], [981, 258, 4, 76, 3, 8], [982, 242, 4, 72, 2, 7]]",75
SERVER_21656,2020-05-26 12:42:00,"[[991, 132, 4, 83, 1, 0], [984, 132, 4, 83, 1, 0], [985, 986, 4, 82, 3, 8], [991, 132, 9, 82, 1, 0], [984, 132, 9, 82, 1, 0], [985, 986, 9, 82, 3, 8], [981, 258, 4, 82, 6, 8], [982, 242, 4, 76, 3, 7]]",75
SERVER_22166,2020-10-26 18:08:00,"[[984, 132, 4, 75, 1, 0], [991, 132, 4, 75, 1, 0], [985, 986, 4, 74, 11, 8], [984, 132, 9, 74, 1, 0], [991, 132, 9, 74, 1, 0], [981, 258, 4, 74, 13, 8], [985, 986, 9, 74, 11, 8], [982, 242, 4, 69, 11, 7], [989, 394, 4, 66, 11, 7]]",75
SERVER_21791,2020-06-30 23:11:00,"[[984, 132, 4, 82, 1, 0], [991, 132, 4, 82, 1, 0], [985, 986, 4, 81, 2, 8], [984, 132, 9, 81, 1, 0], [991, 132, 9, 81, 1, 0], [985, 986, 9, 81, 2, 8], [981, 258, 4, 81, 4, 8], [982, 242, 4, 77, 2, 7], [1005, 132, 9, 37, 1, 0]]",75
SERVER_21583,2020-04-26 04:44:00,"[[991, 132, 4, 75, 1, 0], [984, 132, 4, 75, 1, 0], [985, 986, 4, 74, 2, 8], [991, 132, 9, 74, 1, 0], [984, 132, 9, 74, 1, 0], [985, 986, 9, 74, 2, 8], [981, 258, 4, 74, 4, 8], [982, 242, 4, 72, 2, 7]]",75
SERVER_22138,2020-04-15 21:47:00,"[[782, 23, 4, 81, 1, 0], [984, 132, 4, 78, 1, 0], [991, 132, 4, 78, 1, 0], [985, 986, 4, 77, 12, 8], [991, 132, 9, 77, 1, 0], [984, 132, 9, 77, 1, 0], [981, 258, 4, 77, 14, 8], [985, 986, 9, 77, 12, 8], [982, 242, 4, 75, 12, 8], [989, 394, 4, 73, 12, 8]]",75
SERVER_21704,2020-10-11 08:14:00,"[[984, 132, 4, 84, 1, 0], [991, 132, 4, 84, 1, 0], [985, 986, 4, 84, 10, 8], [984, 132, 9, 84, 1, 0], [991, 132, 9, 84, 1, 0], [981, 258, 4, 84, 12, 8], [985, 986, 9, 84, 10, 8], [1005, 132, 9, 78, 10, 7], [982, 242, 4, 78, 10, 7], [989, 394, 4, 77, 9, 7]]",75
SERVER_21844,2020-05-28 03:11:00,"[[984, 132, 4, 82, 12, 8], [989, 394, 4, 82, 11, 7], [983, 255, 4, 82, 11, 7], [982, 242, 4, 82, 11, 7], [981, 258, 4, 82, 14, 7], [991, 132, 4, 82, 11, 7], [988, 189, 4, 81, 2, 7], [988, 290, 4, 81, 2, 7], [988, 189, 9, 81, 2, 7], [988, 290, 9, 81, 2, 7]]",75
SERVER_22039,2020-01-25 03:41:00,"[[984, 132, 4, 79, 1, 0], [991, 132, 4, 79, 1, 0], [985, 986, 4, 78, 1, 0], [991, 132, 9, 78, 1, 0], [984, 132, 9, 78, 1, 0], [985, 986, 9, 77, 1, 0], [981, 258, 4, 77, 2, 6], [982, 242, 4, 75, 1, 0]]",75
SERVER_21625,2020-02-03 19:40:00,"[[991, 132, 4, 79, 1, 0], [984, 132, 4, 79, 1, 0], [985, 986, 4, 78, 2, 8], [984, 132, 9, 78, 1, 0], [991, 132, 9, 78, 1, 0], [985, 986, 9, 78, 2, 8], [981, 258, 4, 78, 4, 8], [982, 242, 4, 77, 2, 7]]",75
SERVER_21593,2020-04-15 17:11:00,"[[981, 258, 4, 36, 2, 5], [982, 242, 4, 36, 1, 0], [985, 986, 4, 36, 1, 0], [985, 986, 9, 33, 1, 0]]",75
SERVER_22088,2020-01-15 10:20:00,"[[984, 132, 4, 77, 1, 0], [991, 132, 4, 77, 1, 0], [985, 986, 4, 76, 4, 8], [991, 132, 9, 76, 1, 0], [984, 132, 9, 76, 1, 0], [985, 986, 9, 76, 4, 8], [981, 258, 4, 76, 8, 8], [982, 242, 4, 74, 4, 8]]",75
SERVER_22020,2020-09-05 11:14:00,"[[991, 132, 4, 80, 1, 0], [984, 132, 4, 80, 1, 0]]",75
SERVER_22288,2020-05-28 06:42:00,"[[985, 986, 4, 43, 2, 6], [981, 258, 4, 43, 3, 7], [985, 986, 9, 43, 2, 7], [982, 242, 4, 31, 2, 5]]",75
SERVER_22375,2020-10-14 18:56:00,"[[984, 132, 4, 69, 1, 0], [991, 132, 4, 69, 1, 0], [983, 255, 4, 62, 1, 0], [981, 258, 4, 62, 4, 5], [982, 242, 4, 62, 2, 5], [985, 986, 4, 60, 2, 7], [985, 986, 9, 57, 1, 0]]",75
SERVER_21785,2020-06-22 16:11:00,"[[991, 132, 4, 83, 1, 0], [984, 132, 4, 83, 1, 0], [991, 132, 9, 82, 1, 0], [985, 986, 4, 82, 2, 8], [984, 132, 9, 82, 1, 0], [981, 258, 4, 82, 4, 8], [985, 986, 9, 82, 2, 8], [1005, 132, 9, 80, 2, 7], [982, 242, 4, 80, 2, 7]]",75
SERVER_21616,2020-05-29 08:24:00,"[[991, 132, 4, 87, 1, 0], [984, 132, 4, 87, 1, 0], [985, 986, 4, 86, 3, 9], [991, 132, 9, 86, 1, 0], [984, 132, 9, 86, 1, 0], [985, 986, 9, 86, 3, 9], [981, 258, 4, 86, 5, 9], [982, 242, 4, 86, 3, 8]]",75
SERVER_22080,2020-09-22 05:46:00,"[[991, 132, 4, 79, 1, 0], [984, 132, 4, 79, 1, 0], [985, 986, 4, 78, 1, 0], [991, 132, 9, 78, 1, 0], [984, 132, 9, 78, 1, 0], [981, 258, 4, 78, 2, 6], [985, 986, 9, 78, 1, 0], [982, 242, 4, 75, 1, 0]]",75
SERVER_22280,2020-11-15 17:03:00,"[[984, 132, 4, 59, 1, 0], [991, 132, 4, 59, 1, 0], [985, 986, 4, 54, 3, 7], [991, 132, 9, 54, 1, 0], [984, 132, 9, 54, 1, 0], [981, 258, 4, 53, 3, 6], [985, 986, 9, 53, 2, 6], [982, 242, 4, 49, 2, 5], [989, 394, 4, 46, 1, 0]]",75
SERVER_21580,2020-08-11 15:40:00,"[[991, 132, 4, 80, 1, 0], [984, 132, 4, 80, 1, 0], [983, 255, 4, 58, 1, 0], [981, 258, 4, 58, 2, 1], [982, 242, 4, 58, 1, 0]]",75
SERVER_21596,2020-09-08 22:26:00,"[[984, 132, 4, 72, 1, 0], [981, 258, 4, 71, 3, 7], [982, 243, 4, 67, 1, 0], [984, 132, 9, 67, 1, 0], [985, 986, 4, 65, 1, 0], [985, 986, 9, 63, 1, 0], [982, 242, 4, 63, 1, 0]]",75
SERVER_21787,2020-08-13 21:00:00,"[[985, 986, 4, 51, 2, 7], [985, 986, 9, 50, 2, 7], [981, 258, 4, 50, 3, 7], [982, 242, 4, 28, 2, 5], [1005, 132, 9, 28, 2, 5]]",75
SERVER_22329,2020-07-03 02:41:00,"[[981, 258, 4, 59, 2, 1], [982, 242, 4, 59, 1, 0], [983, 255, 4, 59, 1, 0]]",75
SERVER_21879,2020-03-23 23:34:00,"[[985, 986, 4, 38, 1, 0], [981, 258, 4, 38, 2, 3], [985, 986, 9, 38, 1, 0], [982, 242, 4, 37, 1, 0]]",75
SERVER_21716,2020-06-09 19:13:00,"[[984, 132, 4, 87, 1, 0], [991, 132, 4, 87, 1, 0], [984, 132, 9, 87, 1, 0], [985, 986, 4, 87, 3, 9], [991, 132, 9, 87, 1, 0], [981, 258, 4, 87, 5, 9], [985, 986, 9, 87, 3, 9], [982, 242, 4, 87, 3, 8]]",75
SERVER_21722,2020-06-01 01:12:00,"[[989, 394, 4, 73, 9, 8], [982, 242, 4, 73, 9, 8], [983, 255, 4, 73, 9, 8], [981, 258, 4, 73, 12, 8], [991, 132, 4, 73, 9, 8], [984, 132, 4, 73, 10, 8], [988, 290, 4, 26, 2, 6], [988, 189, 4, 26, 2, 6], [988, 189, 9, 26, 2, 6], [988, 290, 9, 26, 2, 6]]",75
SERVER_22289,2020-06-25 06:07:00,"[[981, 258, 4, 45, 7, 7], [982, 243, 4, 38, 1, 0], [985, 986, 4, 35, 4, 7], [985, 986, 9, 34, 4, 7], [982, 242, 4, 34, 4, 7]]",75
SERVER_21653,2020-02-09 20:33:00,"[[985, 986, 4, 41, 1, 0], [985, 986, 9, 36, 1, 0], [981, 258, 4, 36, 2, 6], [982, 242, 4, 27, 1, 0]]",75
SERVER_21572,2020-08-13 06:16:00,"[[980, 132, 4, 78, 1, 0], [979, 132, 4, 78, 1, 0]]",75
SERVER_21735,2020-08-28 08:11:00,"[[991, 132, 4, 76, 1, 0], [984, 132, 4, 76, 1, 0], [985, 986, 4, 75, 1, 0], [991, 132, 9, 75, 1, 0], [984, 132, 9, 75, 1, 0], [981, 258, 4, 75, 2, 6], [985, 986, 9, 75, 1, 0], [982, 242, 4, 72, 1, 0], [1005, 132, 9, 72, 1, 0]]",75
SERVER_21863,2020-05-19 05:14:00,"[[984, 132, 4, 82, 12, 8], [991, 132, 4, 82, 12, 8], [989, 394, 4, 82, 12, 8], [981, 258, 4, 82, 14, 8], [982, 242, 4, 82, 12, 8], [983, 255, 4, 82, 12, 8]]",75
SERVER_21909,2020-08-25 10:18:00,"[[991, 132, 4, 80, 1, 0], [984, 132, 4, 80, 1, 0]]",75
SERVER_22043,2020-11-08 13:34:00,"[[991, 132, 4, 68, 1, 0], [984, 132, 4, 68, 1, 0], [984, 132, 9, 67, 1, 0], [991, 132, 9, 67, 1, 0], [985, 986, 4, 67, 1, 0], [982, 242, 4, 62, 1, 0], [981, 258, 4, 62, 2, 3], [985, 986, 9, 62, 1, 0]]",75
SERVER_21569,2020-07-22 11:22:00,"[[983, 255, 4, 63, 1, 0], [982, 242, 4, 63, 1, 0], [981, 258, 4, 63, 2, 1]]",75
SERVER_21987,2020-11-15 21:06:00,"[[991, 132, 4, 72, 1, 0], [984, 132, 4, 72, 1, 0], [985, 986, 4, 71, 1, 0], [991, 132, 9, 71, 1, 0], [984, 132, 9, 71, 1, 0], [981, 258, 4, 71, 2, 5], [985, 986, 9, 71, 1, 0], [982, 242, 4, 68, 1, 0]]",75
SERVER_22160,2020-10-09 08:48:00,"[[984, 132, 4, 75, 1, 0], [991, 132, 4, 75, 1, 0]]",75
SERVER_21631,2020-01-22 17:42:00,"[[985, 986, 4, 49, 1, 0], [981, 258, 4, 46, 2, 5], [985, 986, 9, 46, 1, 0], [982, 242, 4, 42, 1, 0]]",75
SERVER_21796,2020-06-28 14:42:00,"[[991, 132, 4, 89, 1, 0], [984, 132, 4, 89, 1, 0], [985, 986, 4, 89, 4, 9], [984, 132, 9, 89, 1, 0], [991, 132, 9, 89, 1, 0], [985, 986, 9, 89, 4, 9], [981, 258, 4, 89, 7, 9], [982, 242, 4, 88, 4, 9]]",75
SERVER_21889,2020-11-20 20:03:00,"[[985, 986, 4, 71, 1, 0], [985, 986, 9, 71, 1, 0], [981, 258, 4, 71, 13, 7], [982, 242, 4, 65, 10, 7], [984, 132, 4, 65, 10, 7], [991, 132, 4, 65, 10, 7], [989, 394, 4, 59, 10, 7], [983, 255, 4, 58, 10, 7], [988, 189, 4, 57, 3, 7], [988, 290, 4, 57, 3, 7], [988, 189, 9, 57, 3, 7], [988, 290, 9, 57, 3, 7]]",75
SERVER_22431,2020-10-15 10:16:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 8], [984, 132, 9, 79, 1, 0], [991, 132, 9, 79, 1, 0], [985, 986, 9, 79, 2, 8], [981, 258, 4, 79, 4, 8], [982, 242, 4, 77, 2, 8]]",75
SERVER_21695,2020-08-14 08:43:00,"[[782, 95, 4, 54, 1, 0], [984, 132, 4, 54, 1, 0], [991, 132, 4, 54, 1, 0], [985, 986, 4, 51, 1, 0], [984, 132, 9, 51, 1, 0], [991, 132, 9, 51, 1, 0], [981, 258, 4, 50, 2, 7], [985, 986, 9, 50, 1, 0], [982, 242, 4, 11, 1, 0]]",75
SERVER_21587,2020-02-02 17:13:00,"[[984, 132, 4, 78, 1, 0], [991, 132, 4, 78, 1, 0], [985, 986, 4, 77, 2, 8], [984, 132, 9, 77, 1, 0], [991, 132, 9, 77, 1, 0], [981, 258, 4, 76, 4, 8], [985, 986, 9, 76, 2, 8], [982, 242, 4, 76, 2, 8]]",75
SERVER_22102,2020-09-21 15:16:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 7], [984, 132, 9, 79, 1, 0], [991, 132, 9, 79, 1, 0], [985, 986, 9, 79, 1, 0], [981, 258, 4, 79, 2, 5], [982, 242, 4, 77, 1, 0]]",75
SERVER_22054,2020-02-09 17:51:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 8], [991, 132, 9, 79, 1, 0], [984, 132, 9, 79, 1, 0], [985, 986, 9, 78, 2, 8], [981, 258, 4, 78, 4, 8], [982, 242, 4, 77, 2, 7]]",75
SERVER_21845,2020-07-04 18:15:00,"[[782, 23, 4, 27, 10, 6]]",75
SERVER_22395,2020-04-05 19:11:00,"[[984, 132, 4, 77, 1, 0], [991, 132, 4, 77, 1, 0], [985, 986, 4, 76, 2, 7], [984, 132, 9, 76, 1, 0], [991, 132, 9, 76, 1, 0], [981, 258, 4, 76, 3, 7], [982, 242, 4, 76, 2, 7], [985, 986, 9, 76, 2, 7]]",75
SERVER_22049,2020-03-17 01:45:00,"[[991, 132, 4, 79, 1, 0], [984, 132, 4, 79, 1, 0], [991, 132, 9, 78, 1, 0], [984, 132, 9, 78, 1, 0], [985, 986, 4, 78, 2, 8], [981, 258, 4, 77, 3, 8], [985, 986, 9, 77, 2, 8], [982, 242, 4, 76, 2, 7]]",75
SERVER_22444,2020-02-19 02:16:00,"[[984, 132, 4, 76, 1, 0], [991, 132, 4, 76, 1, 0], [991, 132, 9, 75, 1, 0], [984, 132, 9, 75, 1, 0], [985, 986, 4, 75, 3, 8], [985, 986, 9, 75, 3, 8], [981, 258, 4, 75, 4, 8], [982, 242, 4, 74, 3, 8]]",75
SERVER_21632,2020-05-04 18:11:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 80, 2, 8], [991, 132, 9, 80, 1, 0], [984, 132, 9, 80, 1, 0], [985, 986, 9, 80, 2, 8], [981, 258, 4, 80, 4, 8], [982, 242, 4, 74, 2, 7]]",75
SERVER_22270,2020-01-03 05:13:00,"[[991, 132, 4, 79, 1, 0], [984, 132, 4, 79, 1, 0]]",75
SERVER_22448,2020-09-02 11:43:00,"[[981, 258, 4, 63, 3, 5], [982, 243, 4, 63, 2, 5]]",75
SERVER_22060,2020-03-03 16:11:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [984, 132, 9, 80, 1, 0], [985, 986, 4, 80, 1, 0], [991, 132, 9, 80, 1, 0], [981, 258, 4, 79, 2, 6], [985, 986, 9, 79, 1, 0], [982, 242, 4, 77, 1, 0]]",75
SERVER_21576,2020-01-22 17:47:00,"[[984, 132, 4, 84, 1, 0], [980, 132, 0, 84, 2, 5], [979, 132, 0, 84, 2, 5], [991, 132, 4, 84, 1, 0], [985, 986, 4, 84, 1, 0], [991, 132, 9, 84, 1, 0], [984, 132, 9, 84, 1, 0], [985, 986, 9, 84, 1, 0], [981, 258, 4, 84, 2, 6], [982, 242, 4, 83, 1, 0]]",75
SERVER_22383,2020-09-21 21:00:00,"[[981, 258, 4, 34, 5, 6], [982, 243, 4, 32, 1, 0], [985, 986, 4, 31, 2, 5], [985, 986, 9, 28, 2, 5], [982, 242, 4, 28, 2, 5]]",75
SERVER_21620,2020-04-08 11:10:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 8], [991, 132, 9, 79, 1, 0], [984, 132, 9, 79, 1, 0], [981, 258, 4, 79, 3, 8], [985, 986, 9, 79, 2, 8], [982, 242, 4, 74, 2, 7]]",75
SERVER_22376,2020-07-24 05:37:00,"[[985, 986, 4, 41, 2, 5], [985, 986, 9, 37, 2, 5], [981, 258, 4, 37, 3, 5], [982, 242, 4, 34, 2, 5]]",75
SERVER_21683,2020-10-05 08:43:00,"[[991, 132, 4, 82, 1, 0], [984, 132, 4, 82, 1, 0], [985, 986, 4, 81, 2, 8], [991, 132, 9, 81, 1, 0], [984, 132, 9, 81, 1, 0], [985, 986, 9, 81, 2, 8], [981, 258, 4, 81, 3, 8], [982, 242, 4, 77, 2, 8]]",75
SERVER_21557,2020-04-15 19:12:00,"[[991, 132, 4, 74, 1, 0], [984, 132, 4, 74, 1, 0]]",75
SERVER_21638,2020-01-25 10:14:00,"[[991, 132, 4, 81, 1, 0], [984, 132, 4, 81, 1, 0], [985, 986, 4, 80, 2, 8], [984, 132, 9, 80, 1, 0], [991, 132, 9, 80, 1, 0], [981, 258, 4, 80, 4, 8], [985, 986, 9, 80, 2, 8], [982, 242, 4, 77, 2, 7]]",75
SERVER_21794,2020-05-26 08:41:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 8], [991, 132, 9, 79, 1, 0], [984, 132, 9, 79, 1, 0], [981, 258, 4, 79, 4, 8], [985, 986, 9, 79, 2, 8], [982, 242, 4, 73, 2, 7], [1005, 132, 9, 73, 2, 7]]",75
SERVER_21719,2020-08-21 09:11:00,"[[985, 986, 4, 43, 3, 7], [985, 986, 9, 41, 3, 7], [981, 258, 4, 41, 5, 7], [982, 242, 4, 31, 3, 7]]",75
SERVER_22188,2020-10-15 15:21:00,"[[999, 161, 4, 57, 2, 7], [999, 161, 9, 54, 2, 7], [999, 293, 4, 17, 1, 0], [999, 293, 9, 8, 1, 0]]",75
SERVER_22165,2020-05-21 18:13:00,"[[782, 23, 4, 99, 1, 0], [782, 23, 4, 93, 4, 9], [782, 23, 4, 84, 15, 9]]",75
SERVER_21745,2020-03-21 03:10:00,"[[991, 132, 4, 78, 1, 0], [984, 132, 4, 78, 1, 0], [984, 132, 9, 77, 1, 0], [985, 986, 4, 77, 3, 8], [991, 132, 9, 77, 1, 0], [981, 258, 4, 76, 5, 8], [985, 986, 9, 76, 3, 8], [1005, 132, 9, 71, 3, 7], [982, 242, 4, 71, 3, 7]]",75
SERVER_21767,2020-01-24 10:12:00,"[[991, 132, 4, 80, 1, 0], [984, 132, 4, 80, 1, 0], [985, 986, 4, 79, 2, 8], [991, 132, 9, 79, 1, 0], [984, 132, 9, 79, 1, 0], [985, 986, 9, 78, 2, 8], [981, 258, 4, 78, 4, 8], [1005, 132, 9, 75, 2, 7], [982, 242, 4, 75, 2, 7]]",75
SERVER_22079,2020-10-20 20:37:00,"[[984, 132, 4, 74, 1, 0], [991, 132, 4, 74, 1, 0], [985, 986, 4, 73, 2, 7], [991, 132, 9, 73, 1, 0], [984, 132, 9, 73, 1, 0], [985, 986, 9, 72, 1, 0], [981, 258, 4, 72, 2, 6], [982, 242, 4, 68, 1, 0]]",75
SERVER_21912,2020-11-18 06:24:00,"[[984, 132, 4, 35, 1, 0], [984, 132, 9, 34, 1, 0], [981, 258, 4, 34, 2, 5], [982, 243, 4, 29, 1, 0]]",75
SERVER_22328,2020-05-22 09:41:00,"[[991, 132, 4, 79, 1, 0], [984, 132, 4, 79, 1, 0]]",75
SERVER_21804,2020-03-27 13:40:00,"[[979, 132, 4, 79, 1, 0], [980, 132, 4, 79, 1, 0], [997, 293, 4, 79, 1, 0], [997, 161, 4, 79, 1, 0], [997, 293, 9, 79, 1, 0], [997, 161, 9, 79, 1, 0]]",75
SERVER_22391,2020-09-15 18:19:00,"[[985, 986, 4, 38, 2, 6], [985, 986, 9, 35, 2, 5], [981, 258, 4, 35, 3, 5], [982, 242, 4, 30, 2, 5]]",75
SERVER_22021,2020-05-09 10:48:00,"[[991, 132, 4, 81, 1, 0], [984, 132, 4, 81, 1, 0], [985, 986, 4, 81, 2, 8], [984, 132, 9, 81, 1, 0], [991, 132, 9, 81, 1, 0], [981, 258, 4, 81, 3, 8], [985, 986, 9, 81, 2, 8], [982, 242, 4, 79, 2, 7]]",75
SERVER_21727,2020-11-04 02:08:00,"[[991, 132, 4, 76, 1, 0], [984, 132, 4, 76, 1, 0], [985, 986, 4, 75, 2, 7], [991, 132, 9, 75, 1, 0], [984, 132, 9, 75, 1, 0], [981, 258, 4, 74, 2, 7], [985, 986, 9, 74, 1, 0], [982, 242, 4, 67, 1, 0], [1005, 132, 9, 67, 1, 0]]",75
SERVER_22101,2020-10-21 12:38:00,"[[984, 132, 4, 74, 1, 0], [991, 132, 4, 74, 1, 0], [985, 986, 4, 72, 1, 0], [991, 132, 9, 72, 1, 0], [984, 132, 9, 72, 1, 0], [985, 986, 9, 72, 1, 0], [981, 258, 4, 72, 2, 5], [982, 242, 4, 70, 1, 0]]",75
SERVER_22053,2020-01-06 02:41:00,"[[991, 132, 4, 78, 1, 0], [984, 132, 4, 78, 1, 0], [985, 986, 4, 77, 1, 0], [984, 132, 9, 77, 1, 0], [991, 132, 9, 77, 1, 0], [985, 986, 9, 77, 1, 0], [981, 258, 4, 77, 2, 6], [982, 242, 4, 75, 1, 0]]",75
SERVER_21639,2020-04-25 17:54:00,"[[984, 132, 4, 74, 1, 0], [981, 258, 4, 74, 3, 7], [984, 132, 9, 74, 1, 0], [982, 243, 4, 67, 1, 0], [985, 986, 4, 66, 1, 0], [985, 986, 9, 63, 1, 0], [982, 242, 4, 63, 1, 0]]",75
SERVER_22051,2020-01-02 04:17:00,"[[991, 132, 4, 77, 1, 0], [984, 132, 4, 77, 1, 0], [985, 986, 4, 76, 2, 8], [991, 132, 9, 76, 1, 0], [984, 132, 9, 76, 1, 0], [985, 986, 9, 75, 2, 8], [981, 258, 4, 75, 4, 8], [982, 242, 4, 74, 2, 7]]",75
SERVER_22103,2020-09-24 06:48:00,"[[991, 132, 4, 78, 1, 0], [984, 132, 4, 78, 1, 0], [985, 986, 4, 78, 2, 8], [984, 132, 9, 78, 1, 0], [991, 132, 9, 78, 1, 0], [985, 986, 9, 77, 2, 8], [981, 258, 4, 77, 3, 8], [982, 242, 4, 76, 2, 7]]",75
SERVER_21962,2020-03-04 12:41:00,"[[984, 132, 4, 81, 1, 0], [991, 132, 4, 81, 1, 0], [985, 986, 4, 81, 2, 8], [991, 132, 9, 81, 1, 0], [984, 132, 9, 81, 1, 0], [985, 986, 9, 80, 2, 8], [981, 258, 4, 80, 4, 8], [982, 242, 4, 78, 2, 7]]",75
SERVER_21935,2020-03-16 00:59:00,"[[991, 132, 4, 70, 1, 0], [984, 132, 4, 70, 1, 0], [982, 242, 4, 59, 2, 5], [981, 258, 4, 59, 4, 5], [983, 255, 4, 59, 1, 0], [985, 986, 4, 55, 1, 0], [985, 986, 9, 53, 1, 0]]",75
SERVER_21823,2020-03-15 15:45:00,"[[994, 255, 4, 76, 1, 0], [983, 255, 4, 76, 1, 0], [984, 132, 4, 76, 1, 0], [980, 132, 4, 76, 1, 0], [979, 132, 4, 76, 1, 0], [991, 132, 4, 76, 1, 0]]",75
SERVER_22402,2020-06-23 11:32:00,"[[985, 986, 4, 40, 1, 0], [981, 258, 4, 39, 2, 5], [985, 986, 9, 39, 1, 0], [982, 242, 4, 36, 1, 0]]",75
SERVER_22277,2020-06-29 11:15:00,"[[991, 132, 4, 77, 1, 0], [984, 132, 4, 77, 1, 0], [985, 986, 4, 76, 3, 7], [984, 132, 9, 76, 1, 0], [991, 132, 9, 76, 1, 0], [985, 986, 9, 76, 3, 7], [981, 258, 4, 76, 4, 7], [982, 242, 4, 76, 3, 7]]",75
SERVER_22072,2020-10-09 20:16:00,"[[991, 132, 4, 81, 1, 0], [984, 132, 4, 81, 1, 0], [985, 986, 4, 80, 1, 0], [984, 132, 9, 80, 1, 0], [991, 132, 9, 80, 1, 0], [985, 986, 9, 80, 1, 0], [981, 258, 4, 80, 2, 6], [982, 242, 4, 78, 1, 0]]",75
SERVER_21736,2020-02-18 07:44:00,"[[984, 132, 4, 81, 1, 0], [991, 132, 4, 81, 1, 0], [985, 986, 4, 80, 2, 8], [984, 132, 9, 80, 1, 0], [991, 132, 9, 80, 1, 0], [981, 258, 4, 80, 4, 8], [985, 986, 9, 80, 2, 8], [982, 242, 4, 76, 2, 7], [1005, 132, 9, 76, 2, 7]]",75
SERVER_22399,2020-05-20 16:25:00,"[[985, 986, 4, 39, 4, 7], [985, 986, 9, 36, 4, 7], [981, 258, 4, 36, 6, 7], [982, 242, 4, 33, 4, 7]]",75
SERVER_22040,2020-04-14 15:47:00,"[[782, 23, 4, 99, 1, 0], [782, 23, 4, 49, 14, 7]]",75
SERVER_21871,2020-10-20 13:07:00,"[[980, 132, 0, 66, 1, 0], [979, 132, 0, 66, 1, 0]]",75
SERVER_22263,2020-01-07 10:25:00,"[[985, 986, 4, 36, 1, 0], [981, 258, 4, 34, 2, 5], [982, 242, 4, 34, 1, 0], [985, 986, 9, 33, 1, 0]]",75
SERVER_22062,2020-04-23 21:41:00,"[[991, 132, 4, 89, 1, 0], [984, 132, 4, 89, 1, 0], [985, 986, 4, 89, 4, 9], [984, 132, 9, 89, 1, 0], [991, 132, 9, 89, 1, 0], [981, 258, 4, 89, 7, 9], [985, 986, 9, 89, 4, 9], [982, 242, 4, 88, 4, 9]]",75
SERVER_22422,2020-05-11 06:15:00,"[[782, 23, 4, 22, 13, 3]]",75
SERVER_22205,2020-02-19 15:42:00,"[[984, 132, 4, 75, 1, 0], [991, 132, 4, 75, 1, 0], [984, 132, 9, 75, 1, 0], [985, 986, 4, 75, 2, 8], [991, 132, 9, 75, 1, 0], [985, 986, 9, 74, 2, 8], [981, 258, 4, 74, 4, 8], [982, 242, 4, 73, 2, 7]]",75
SERVER_21747,2020-11-20 03:00:00,"[[980, 132, 4, 70, 1, 0], [979, 132, 4, 70, 1, 0]]",75
SERVER_22350,2020-05-17 17:13:00,"[[980, 132, 4, 74, 1, 0], [984, 132, 4, 74, 1, 0], [991, 132, 4, 74, 1, 0], [979, 132, 4, 74, 1, 0]]",75
SERVER_21985,2020-07-14 03:53:00,"[[984, 132, 4, 81, 1, 0], [991, 132, 4, 81, 1, 0], [985, 986, 4, 80, 1, 0], [984, 132, 9, 80, 1, 0], [991, 132, 9, 80, 1, 0], [981, 258, 4, 80, 2, 7], [985, 986, 9, 80, 1, 0], [982, 242, 4, 77, 1, 0]]",75
SERVER_22111,2020-04-11 10:21:00,"[[1003, 22, 4, 61, 1, 0], [982, 242, 4, 57, 1, 0], [981, 258, 4, 57, 1, 0], [983, 255, 4, 57, 3, 5]]",75
SERVER_22003,2020-04-09 23:02:00,"[[782, 1033, 4, 73, 1, 0], [980, 132, 4, 73, 1, 0], [782, 95, 4, 73, 1, 0], [991, 132, 4, 73, 1, 0], [984, 132, 4, 73, 1, 0], [979, 132, 4, 73, 1, 0]]",75
SERVER_21743,2020-04-03 19:40:00,"[[984, 132, 4, 80, 1, 0], [991, 132, 4, 80, 1, 0]]",75
