sn,fault_time,venus_feature
SERVER_21285,2020-08-13 03:13:00,"[[0, 0, 0, 0]]"
SERVER_21521,2020-05-22 21:31:00,"[[0, 0, 0, 0]]"
SERVER_19923,2020-06-01 21:13:00,"[[0, 0, 0, 0]]"
SERVER_19239,2020-07-01 06:20:00,"[[0, 0, 0, 0]]"
SERVER_19928,2020-07-21 00:24:00,"[[0, 0, 0, 0]]"
SERVER_21314,2020-07-24 10:48:00,"[[0, 0, 0, 0]]"
SERVER_21369,2020-02-09 10:57:00,"[[0, 0, 0, 0]]"
SERVER_21532,2020-03-14 22:21:00,"[[0, 0, 0, 0]]"
SERVER_21515,2020-06-03 02:36:00,"[[0, 0, 0, 0]]"
SERVER_21518,2020-02-26 14:40:00,"[[0, 0, 0, 0]]"
SERVER_21506,2020-06-07 14:38:00,"[[0, 0, 0, 0]]"
SERVER_21516,2020-08-20 11:00:00,"[[0, 0, 0, 0]]"
SERVER_21251,2019-12-31 00:49:00,"[[0, 0, 0, 0]]"
SERVER_21251,2019-12-31 00:52:00,"[[0, 0, 0, 0]]"
SERVER_21336,2020-02-06 21:32:00,"[[0, 0, 0, 0]]"
SERVER_21527,2020-02-04 22:07:00,"[[0, 0, 0, 0]]"
SERVER_19913,2020-02-21 06:41:00,"[[0, 0, 0, 0]]"
SERVER_21203,2020-07-02 19:46:00,"[[0, 0, 0, 0]]"
SERVER_21374,2020-08-19 20:49:00,"[[0, 0, 0, 0]]"
SERVER_21352,2020-03-05 18:17:00,"[[0, 0, 0, 0]]"
SERVER_21340,2020-03-27 20:32:00,"[[0, 0, 0, 0]]"
SERVER_21464,2020-02-08 19:30:00,"[[0, 0, 0, 0]]"
SERVER_19222,2020-04-27 01:14:00,"[[0, 0, 0, 0]]"
SERVER_21410,2020-02-13 18:13:00,"[[0, 0, 0, 0]]"
SERVER_21217,2020-02-18 19:47:00,"[[0, 0, 0, 0]]"
SERVER_21407,2020-01-04 07:04:00,"[[0, 0, 0, 0]]"
SERVER_21460,2020-06-03 09:59:00,"[[0, 0, 0, 0]]"
SERVER_21410,2020-02-13 18:08:00,"[[0, 0, 0, 0]]"
SERVER_23271,2020-05-23 23:49:00,"[[0, 0, 0, 0]]"
SERVER_21280,2020-04-09 00:21:00,"[[0, 0, 0, 0]]"
SERVER_21335,2020-10-13 07:29:00,"[[0, 0, 0, 0]]"
SERVER_21327,2020-09-29 18:18:00,"[[0, 0, 0, 0]]"
SERVER_21434,2020-03-10 21:40:00,"[[0, 0, 0, 0]]"
SERVER_21386,2020-11-01 07:41:00,"[[0, 0, 0, 0]]"
SERVER_19915,2020-06-12 10:16:00,"[[0, 0, 0, 0]]"
SERVER_21214,2020-05-17 22:03:00,"[[0, 0, 0, 0]]"
SERVER_21213,2020-10-13 12:47:00,"[[0, 0, 0, 0]]"
SERVER_21431,2020-05-12 01:46:00,"[[0, 0, 0, 0]]"
SERVER_21487,2020-06-12 16:51:00,"[[0, 0, 0, 0]]"
SERVER_21442,2020-02-21 15:20:00,"[[0, 0, 0, 0]]"
SERVER_21430,2020-02-23 07:23:00,"[[0, 0, 0, 0]]"
SERVER_21368,2020-08-16 02:44:00,"[[0, 0, 0, 0]]"
SERVER_21284,2020-04-07 18:04:00,"[[0, 0, 0, 0]]"
SERVER_21407,2020-01-04 07:13:00,"[[0, 0, 0, 0]]"
SERVER_21273,2020-05-28 02:37:00,"[[0, 0, 0, 0]]"
SERVER_21440,2020-06-26 11:05:00,"[[0, 0, 0, 0]]"
SERVER_21380,2020-03-30 23:31:00,"[[0, 0, 0, 0]]"
SERVER_21497,2020-05-22 08:42:00,"[[0, 0, 0, 0]]"
SERVER_19903,2020-05-09 15:53:00,"[[0, 0, 0, 0]]"
SERVER_21508,2020-03-29 00:13:00,"[[0, 0, 0, 0]]"
SERVER_21324,2020-08-11 07:29:00,"[[0, 0, 0, 0]]"
SERVER_23285,2020-04-26 07:13:00,"[[0, 0, 0, 0]]"
SERVER_21393,2020-04-19 08:08:00,"[[0, 0, 0, 0]]"
SERVER_21524,2020-07-20 03:20:00,"[[0, 0, 0, 0]]"
SERVER_21546,2020-08-26 17:23:00,"[[0, 0, 0, 0]]"
SERVER_21435,2020-03-07 10:45:00,"[[0, 0, 0, 0]]"
SERVER_21436,2020-05-21 11:13:00,"[[0, 0, 0, 0]]"
SERVER_23277,2020-08-06 06:31:00,"[[0, 0, 0, 0]]"
SERVER_23275,2020-04-15 16:43:00,"[[0, 0, 0, 0]]"
SERVER_21553,2020-02-20 09:15:00,"[[0, 0, 0, 0]]"
SERVER_21663,2020-01-04 04:17:00,"[[0, 0, 0, 0]]"
SERVER_22012,2020-10-19 14:02:00,"[[0, 0, 0, 0]]"
SERVER_21980,2020-09-11 10:41:00,"[[0, 0, 0, 0]]"
SERVER_22326,2020-01-31 18:08:00,"[[0, 0, 0, 0]]"
SERVER_21963,2020-10-20 18:05:00,"[[0, 0, 0, 0]]"
SERVER_22305,2020-08-07 11:00:00,"[[0, 0, 0, 0]]"
SERVER_22316,2020-10-26 09:00:00,"[[0, 0, 0, 0]]"
SERVER_21798,2020-06-16 02:42:00,"[[0, 0, 0, 0]]"
SERVER_22409,2020-08-02 13:26:00,"[[0, 0, 0, 0]]"
SERVER_22373,2020-02-20 22:29:00,"[[0, 0, 0, 0]]"
SERVER_21774,2020-02-16 10:28:00,"[[0, 0, 0, 0]]"
SERVER_22379,2020-04-19 17:29:00,"[[0, 0, 0, 0]]"
SERVER_27173,2020-06-27 04:29:00,"[[0, 0, 0, 0]]"
SERVER_21981,2020-11-02 15:36:00,"[[0, 0, 0, 0]]"
SERVER_21732,2020-08-24 06:11:00,"[[0, 0, 0, 0]]"
SERVER_22387,2020-02-17 06:24:00,"[[0, 0, 0, 0]]"
SERVER_21892,2020-11-05 15:02:00,"[[0, 0, 0, 0]]"
SERVER_22324,2020-07-31 10:20:00,"[[0, 0, 0, 0]]"
SERVER_22164,2019-12-29 15:50:00,"[[0, 0, 0, 0]]"
SERVER_27160,2020-01-29 19:40:00,"[[0, 0, 0, 0]]"
SERVER_27279,2020-02-24 08:40:00,"[[0, 0, 0, 0]]"
SERVER_21713,2020-01-16 12:23:00,"[[0, 0, 0, 0]]"
SERVER_21644,2020-02-13 00:23:00,"[[0, 0, 0, 0]]"
SERVER_21627,2020-02-26 21:40:00,"[[0, 0, 0, 0]]"
SERVER_27312,2020-09-01 13:46:00,"[[0, 0, 0, 0]]"
SERVER_21940,2020-06-04 13:46:00,"[[0, 0, 0, 0]]"
SERVER_22104,2020-10-31 19:31:00,"[[0, 0, 0, 0]]"
SERVER_22298,2020-03-11 03:12:00,"[[0, 0, 0, 0]]"
SERVER_27154,2020-02-23 07:43:00,"[[0, 0, 0, 0]]"
SERVER_21925,2020-03-28 23:03:00,"[[0, 0, 0, 0]]"
SERVER_27231,2020-01-16 10:17:00,"[[0, 0, 0, 0]]"
SERVER_21916,2020-09-21 13:35:00,"[[0, 0, 0, 0]]"
SERVER_22279,2020-01-24 11:09:00,"[[0, 0, 0, 0]]"
SERVER_21775,2020-06-24 09:11:00,"[[0, 0, 0, 0]]"
SERVER_22058,2020-10-30 06:05:00,"[[0, 0, 0, 0]]"
SERVER_27243,2020-09-09 05:15:00,"[[0, 0, 0, 0]]"
SERVER_21768,2020-04-02 21:30:00,"[[0, 0, 0, 0]]"
SERVER_21946,2020-03-10 04:21:00,"[[0, 0, 0, 0]]"
SERVER_22440,2020-01-23 05:46:00,"[[0, 0, 0, 0]]"
SERVER_21647,2020-07-07 05:16:00,"[[0, 0, 0, 0]]"
SERVER_22260,2020-11-18 11:44:00,"[[0, 0, 0, 0]]"
SERVER_22318,2020-01-25 05:10:00,"[[0, 0, 0, 0]]"
SERVER_21562,2020-01-26 21:50:00,"[[0, 0, 0, 0]]"
SERVER_21737,2020-04-02 12:45:00,"[[0, 0, 0, 0]]"
SERVER_21560,2020-01-18 11:11:00,"[[0, 0, 0, 0]]"
SERVER_21784,2020-05-04 12:41:00,"[[0, 0, 0, 0]]"
SERVER_22161,2020-11-15 22:37:00,"[[0, 0, 0, 0]]"
SERVER_27152,2020-09-12 01:49:00,"[[0, 0, 0, 0]]"
SERVER_22317,2020-05-03 09:33:00,"[[0, 0, 0, 0]]"
SERVER_21885,2020-09-15 23:14:00,"[[0, 0, 0, 0]]"
SERVER_21770,2020-08-19 18:12:00,"[[0, 0, 0, 0]]"
SERVER_21993,2020-11-11 16:37:00,"[[0, 0, 0, 0]]"
SERVER_21708,2020-11-11 12:57:00,"[[0, 0, 0, 0]]"
SERVER_22295,2020-04-22 14:12:00,"[[0, 0, 0, 0]]"
SERVER_22293,2020-07-05 19:15:00,"[[0, 0, 0, 0]]"
SERVER_21972,2020-10-10 17:16:00,"[[0, 0, 0, 0]]"
SERVER_27236,2020-08-03 08:50:00,"[[0, 0, 0, 0]]"
SERVER_22295,2020-04-12 14:43:00,"[[0, 0, 0, 0]]"
SERVER_22126,2020-07-27 08:17:00,"[[0, 0, 0, 0]]"
SERVER_21630,2020-10-23 01:33:00,"[[0, 0, 0, 0]]"
SERVER_27158,2020-05-10 19:27:00,"[[0, 0, 0, 0]]"
SERVER_27185,2020-04-05 19:10:00,"[[0, 0, 0, 0]]"
SERVER_22232,2020-10-22 11:38:00,"[[0, 0, 0, 0]]"
SERVER_22452,2020-11-14 21:07:00,"[[0, 0, 0, 0]]"
SERVER_22341,2020-10-31 17:44:00,"[[0, 0, 0, 0]]"
SERVER_27149,2020-09-20 13:19:00,"[[0, 0, 0, 0]]"
SERVER_22070,2020-11-12 02:08:00,"[[0, 0, 0, 0]]"
SERVER_22152,2020-04-19 13:13:00,"[[0, 0, 0, 0]]"
SERVER_21820,2020-10-09 13:12:00,"[[0, 0, 0, 0]]"
SERVER_21881,2020-05-02 15:42:00,"[[0, 0, 0, 0]]"
SERVER_21952,2020-08-27 08:11:00,"[[0, 0, 0, 0]]"
SERVER_21777,2020-05-26 03:49:00,"[[0, 0, 0, 0]]"
SERVER_21999,2020-10-22 20:06:00,"[[0, 0, 0, 0]]"
SERVER_21921,2020-07-19 13:44:00,"[[0, 0, 0, 0]]"
SERVER_21626,2020-08-04 02:15:00,"[[0, 0, 0, 0]]"
SERVER_21573,2020-09-26 06:13:00,"[[0, 0, 0, 0]]"
SERVER_22365,2020-01-04 01:50:00,"[[0, 0, 0, 0]]"
SERVER_21711,2020-04-21 07:46:00,"[[0, 0, 0, 0]]"
SERVER_27213,2020-08-08 08:51:00,"[[0, 0, 0, 0]]"
SERVER_22073,2020-09-08 20:47:00,"[[0, 0, 0, 0]]"
SERVER_22237,2020-08-11 13:27:00,"[[0, 0, 0, 0]]"
SERVER_22406,2020-10-31 06:49:00,"[[0, 0, 0, 0]]"
SERVER_21731,2020-03-30 20:50:00,"[[0, 0, 0, 0]]"
SERVER_22219,2020-06-25 22:28:00,"[[0, 0, 0, 0]]"
SERVER_22449,2020-08-23 07:44:00,"[[0, 0, 0, 0]]"
SERVER_22065,2020-08-25 10:11:00,"[[0, 0, 0, 0]]"
SERVER_22439,2020-11-02 08:29:00,"[[0, 0, 0, 0]]"
SERVER_27169,2020-02-16 12:14:00,"[[0, 0, 0, 0]]"
SERVER_27253,2020-11-15 08:09:00,"[[0, 0, 0, 0]]"
SERVER_22349,2020-10-16 23:35:00,"[[0, 0, 0, 0]]"
SERVER_21615,2020-11-23 22:27:00,"[[0, 0, 0, 0]]"
SERVER_27209,2020-11-04 02:41:00,"[[0, 0, 0, 0]]"
SERVER_22167,2020-10-21 14:01:00,"[[0, 0, 0, 0]]"
SERVER_27140,2020-08-15 06:53:00,"[[0, 0, 0, 0]]"
SERVER_22146,2020-01-10 16:48:00,"[[0, 0, 0, 0]]"
SERVER_21560,2020-08-29 05:50:00,"[[0, 0, 0, 0]]"
SERVER_22344,2020-10-06 14:43:00,"[[0, 0, 0, 0]]"
SERVER_21607,2020-06-03 08:08:00,"[[0, 0, 0, 0]]"
SERVER_22311,2020-10-17 09:44:00,"[[0, 0, 0, 0]]"
SERVER_27250,2020-07-10 18:59:00,"[[0, 0, 0, 0]]"
SERVER_21897,2020-09-27 16:57:00,"[[0, 0, 0, 0]]"
SERVER_27189,2020-06-28 19:14:00,"[[0, 0, 0, 0]]"
SERVER_21779,2020-03-06 21:35:00,"[[0, 0, 0, 0]]"
SERVER_22319,2020-03-19 22:35:00,"[[0, 0, 0, 0]]"
SERVER_22182,2020-04-28 11:12:00,"[[0, 0, 0, 0]]"
SERVER_22201,2020-11-08 19:02:00,"[[0, 0, 0, 0]]"
SERVER_21960,2020-02-08 14:51:00,"[[0, 0, 0, 0]]"
SERVER_21688,2020-09-09 23:26:00,"[[0, 0, 0, 0]]"
SERVER_22424,2020-09-01 05:11:00,"[[0, 0, 0, 0]]"
SERVER_22028,2020-09-28 06:44:00,"[[0, 0, 0, 0]]"
SERVER_21626,2020-01-04 04:32:00,"[[0, 0, 0, 0]]"
SERVER_22347,2020-03-24 20:08:00,"[[0, 0, 0, 0]]"
SERVER_21822,2020-02-06 21:12:00,"[[0, 0, 0, 0]]"
SERVER_27198,2020-09-29 06:12:00,"[[0, 0, 0, 0]]"
SERVER_27275,2020-08-23 04:50:00,"[[0, 0, 0, 0]]"
SERVER_22083,2020-08-07 03:47:00,"[[0, 0, 0, 0]]"
SERVER_21973,2020-10-02 14:16:00,"[[0, 0, 0, 0]]"
SERVER_22401,2020-09-02 21:37:00,"[[0, 0, 0, 0]]"
SERVER_22390,2020-10-29 14:00:00,"[[0, 0, 0, 0]]"
SERVER_21585,2020-09-12 14:17:00,"[[0, 0, 0, 0]]"
SERVER_21619,2020-10-03 18:47:00,"[[0, 0, 0, 0]]"
SERVER_22242,2020-06-09 01:49:00,"[[0, 0, 0, 0]]"
SERVER_21903,2020-10-18 19:36:00,"[[0, 0, 0, 0]]"
SERVER_22441,2020-08-26 16:45:00,"[[0, 0, 0, 0]]"
SERVER_27302,2020-03-28 11:43:00,"[[0, 0, 0, 0]]"
SERVER_22059,2020-06-26 10:20:00,"[[0, 0, 0, 0]]"
SERVER_22197,2020-06-19 10:11:00,"[[0, 0, 0, 0]]"
SERVER_27223,2020-10-18 08:34:00,"[[0, 0, 0, 0]]"
SERVER_22388,2020-09-02 17:05:00,"[[0, 0, 0, 0]]"
SERVER_22034,2020-03-06 06:42:00,"[[0, 0, 0, 0]]"
SERVER_22113,2020-05-07 18:13:00,"[[0, 0, 0, 0]]"
SERVER_21604,2020-11-19 04:23:00,"[[0, 0, 0, 0]]"
SERVER_21920,2020-05-24 14:18:00,"[[0, 0, 0, 0]]"
SERVER_22394,2020-03-03 05:17:00,"[[0, 0, 0, 0]]"
SERVER_21839,2020-08-25 19:47:00,"[[0, 0, 0, 0]]"
SERVER_21760,2020-05-21 08:28:00,"[[0, 0, 0, 0]]"
SERVER_21901,2020-09-26 02:42:00,"[[0, 0, 0, 0]]"
SERVER_21649,2020-11-17 02:53:00,"[[0, 0, 0, 0]]"
SERVER_21614,2020-08-18 04:39:00,"[[0, 0, 0, 0]]"
SERVER_22180,2020-04-24 11:18:00,"[[0, 0, 0, 0]]"
SERVER_22232,2020-05-21 19:19:00,"[[0, 0, 0, 0]]"
SERVER_22110,2020-02-12 20:18:00,"[[0, 0, 0, 0]]"
SERVER_21829,2020-11-11 02:29:00,"[[0, 0, 0, 0]]"
SERVER_22327,2020-05-07 11:23:00,"[[0, 0, 0, 0]]"
SERVER_21923,2020-01-27 21:12:00,"[[0, 0, 0, 0]]"
SERVER_27192,2020-07-22 16:41:00,"[[0, 0, 0, 0]]"
SERVER_27195,2020-11-18 10:03:00,"[[0, 0, 0, 0]]"
SERVER_21817,2020-07-01 04:33:00,"[[0, 0, 0, 0]]"
SERVER_21647,2020-07-18 20:44:00,"[[0, 0, 0, 0]]"
SERVER_22436,2020-08-30 10:17:00,"[[0, 0, 0, 0]]"
SERVER_27232,2020-01-27 07:12:00,"[[0, 0, 0, 0]]"
SERVER_22441,2020-08-05 10:18:00,"[[0, 0, 0, 0]]"
SERVER_21974,2020-10-17 12:06:00,"[[0, 0, 0, 0]]"
SERVER_22002,2020-10-28 19:37:00,"[[0, 0, 0, 0]]"
SERVER_22106,2020-08-07 14:10:00,"[[0, 0, 0, 0]]"
SERVER_27182,2020-05-12 04:28:00,"[[0, 0, 0, 0]]"
SERVER_22423,2020-09-26 19:13:00,"[[0, 0, 0, 0]]"
SERVER_21788,2020-03-24 10:19:00,"[[0, 0, 0, 0]]"
SERVER_27234,2020-01-16 14:47:00,"[[0, 0, 0, 0]]"
SERVER_22123,2020-01-16 17:46:00,"[[0, 0, 0, 0]]"
SERVER_21659,2020-09-24 15:45:00,"[[0, 0, 0, 0]]"
SERVER_22248,2020-10-09 10:47:00,"[[0, 0, 0, 0]]"
SERVER_21739,2020-04-05 04:20:00,"[[0, 0, 0, 0]]"
SERVER_21881,2020-05-14 04:43:00,"[[0, 0, 0, 0]]"
SERVER_22284,2020-05-15 16:13:00,"[[0, 0, 0, 0]]"
SERVER_22143,2020-01-22 20:11:00,"[[0, 0, 0, 0]]"
SERVER_27262,2020-09-17 22:16:00,"[[0, 0, 0, 0]]"
SERVER_21738,2020-04-23 21:42:00,"[[0, 0, 0, 0]]"
SERVER_21649,2020-08-03 22:16:00,"[[0, 0, 0, 0]]"
SERVER_22506,2020-08-02 01:07:00,"[[0, 0, 0, 0]]"
SERVER_22657,2020-06-07 17:13:00,"[[0, 0, 0, 0]]"
SERVER_22670,2020-06-20 01:55:00,"[[0, 0, 0, 0]]"
SERVER_22512,2020-02-25 19:00:00,"[[0, 0, 0, 0]]"
SERVER_22564,2020-04-24 13:15:00,"[[0, 0, 0, 0]]"
SERVER_27340,2020-11-03 12:13:00,"[[0, 0, 0, 0]]"
SERVER_22537,2020-10-05 17:19:00,"[[0, 0, 0, 0]]"
SERVER_22535,2020-04-08 18:24:00,"[[0, 0, 0, 0]]"
SERVER_22651,2020-02-11 22:47:00,"[[0, 0, 0, 0]]"
SERVER_22531,2020-06-01 19:23:00,"[[0, 0, 0, 0]]"
SERVER_22520,2020-05-16 11:35:00,"[[0, 0, 0, 0]]"
SERVER_22475,2020-05-05 19:01:00,"[[0, 0, 0, 0]]"
SERVER_22555,2020-11-14 00:41:00,"[[0, 0, 0, 0]]"
SERVER_22654,2020-06-24 02:14:00,"[[0, 0, 0, 0]]"
SERVER_22662,2020-05-10 14:50:00,"[[0, 0, 0, 0]]"
SERVER_22596,2020-08-23 22:11:00,"[[0, 0, 0, 0]]"
SERVER_22587,2020-11-15 16:39:00,"[[0, 0, 0, 0]]"
SERVER_22674,2020-11-11 08:11:00,"[[62, 274, 275, 778], [8, 14, 80, 781]]"
SERVER_22684,2020-09-21 18:28:00,"[[62, 41, 42, 784], [40, 41, 42, 784]]"
SERVER_27335,2020-11-19 04:14:00,"[[40, 41, 42, 785]]"
SERVER_22490,2020-09-14 11:29:00,"[[62, 283, 275, 786]]"
SERVER_27329,2020-09-03 16:17:00,"[[0, 0, 0, 0]]"
SERVER_22625,2020-03-19 04:16:00,"[[0, 0, 0, 0]]"
SERVER_22552,2020-06-05 06:36:00,"[[0, 0, 0, 0]]"
SERVER_22600,2020-10-19 11:12:00,"[[0, 0, 0, 0]]"
SERVER_27344,2020-01-24 21:58:00,"[[0, 0, 0, 0]]"
SERVER_22603,2020-09-03 03:14:00,"[[0, 0, 0, 0]]"
SERVER_27332,2020-05-16 07:30:00,"[[0, 0, 0, 0]]"
SERVER_22548,2020-09-12 19:11:00,"[[0, 0, 0, 0]]"
SERVER_22678,2020-09-13 18:14:00,"[[593, 50, 51, 787]]"
SERVER_22622,2020-06-08 18:40:00,"[[0, 0, 0, 0]]"
SERVER_22655,2020-09-04 04:46:00,"[[0, 0, 0, 0]]"
SERVER_22682,2020-10-27 06:35:00,"[[62, 283, 275, 788], [8, 9, 80, 791], [71, 792, 4, 793]]"
SERVER_27350,2020-11-08 09:27:00,"[[62, 41, 42, 794], [40, 41, 42, 794]]"
SERVER_22630,2020-02-23 05:11:00,"[[0, 0, 0, 0]]"
SERVER_22511,2020-10-19 17:41:00,"[[0, 0, 0, 0]]"
SERVER_22661,2020-10-04 16:45:00,"[[0, 0, 0, 0]]"
SERVER_22590,2020-03-10 15:43:00,"[[0, 0, 0, 0]]"
SERVER_22686,2020-04-20 20:33:00,"[[0, 0, 0, 0]]"
SERVER_22702,2020-07-02 17:22:00,"[[0, 0, 0, 0]]"
SERVER_22694,2020-06-21 17:52:00,"[[0, 0, 0, 0]]"
SERVER_22705,2020-11-11 12:09:00,"[[8, 14, 80, 795]]"
SERVER_22686,2020-03-03 03:31:00,"[[0, 0, 0, 0]]"
SERVER_27386,2020-05-25 05:00:00,"[[0, 0, 0, 0]]"
SERVER_22733,2020-08-01 17:05:00,"[[0, 0, 0, 0]]"
SERVER_22743,2020-06-02 16:45:00,"[[0, 0, 0, 0]]"
SERVER_22748,2020-03-29 06:36:00,"[[0, 0, 0, 0]]"
SERVER_27369,2020-11-04 13:42:00,"[[0, 0, 0, 0]]"
SERVER_27389,2020-04-01 18:03:00,"[[0, 0, 0, 0]]"
SERVER_22707,2020-08-01 18:38:00,"[[0, 0, 0, 0]]"
SERVER_22723,2020-09-17 08:10:00,"[[0, 0, 0, 0]]"
SERVER_27395,2020-05-07 23:33:00,"[[0, 0, 0, 0]]"
SERVER_22730,2020-01-07 21:59:00,"[[0, 0, 0, 0]]"
SERVER_22748,2020-03-27 03:39:00,"[[0, 0, 0, 0]]"
SERVER_22741,2020-04-22 09:26:00,"[[0, 0, 0, 0]]"
SERVER_27379,2020-09-02 12:39:00,"[[0, 0, 0, 0]]"
SERVER_23295,2020-08-01 18:15:00,"[[0, 0, 0, 0]]"
SERVER_23294,2020-10-04 05:45:00,"[[0, 0, 0, 0]]"
SERVER_23294,2020-10-15 00:34:00,"[[0, 0, 0, 0]]"
SERVER_24056,2020-01-02 16:11:00,"[[0, 0, 0, 0]]"
SERVER_24070,2020-04-13 20:52:00,"[[0, 0, 0, 0]]"
SERVER_23804,2020-06-30 06:00:00,"[[0, 0, 0, 0]]"
SERVER_24053,2020-06-18 05:21:00,"[[0, 0, 0, 0]]"
SERVER_23484,2020-08-30 16:52:00,"[[0, 0, 0, 0]]"
SERVER_23824,2020-04-11 15:40:00,"[[0, 0, 0, 0]]"
SERVER_23683,2020-08-20 06:13:00,"[[0, 0, 0, 0]]"
SERVER_23943,2020-05-02 18:43:00,"[[0, 0, 0, 0]]"
SERVER_23526,2020-04-20 16:52:00,"[[0, 0, 0, 0]]"
SERVER_23475,2020-11-04 23:04:00,"[[0, 0, 0, 0]]"
SERVER_23688,2020-10-08 05:46:00,"[[0, 0, 0, 0]]"
SERVER_23572,2020-06-16 16:30:00,"[[0, 0, 0, 0]]"
SERVER_23499,2020-08-11 06:50:00,"[[0, 0, 0, 0]]"
SERVER_23591,2020-06-17 18:17:00,"[[0, 0, 0, 0]]"
SERVER_23442,2020-03-28 23:19:00,"[[0, 0, 0, 0]]"
SERVER_23410,2020-09-15 06:47:00,"[[0, 0, 0, 0]]"
SERVER_23956,2020-04-17 13:08:00,"[[0, 0, 0, 0]]"
SERVER_23766,2020-05-10 08:11:00,"[[0, 0, 0, 0]]"
SERVER_23743,2020-03-24 10:16:00,"[[0, 0, 0, 0]]"
SERVER_23818,2020-05-23 01:37:00,"[[0, 0, 0, 0]]"
SERVER_23627,2020-06-13 02:21:00,"[[0, 0, 0, 0]]"
SERVER_23763,2020-04-04 15:49:00,"[[0, 0, 0, 0]]"
SERVER_24042,2020-04-21 01:52:00,"[[0, 0, 0, 0]]"
SERVER_23956,2020-04-17 13:07:00,"[[0, 0, 0, 0]]"
SERVER_23806,2020-10-08 11:42:00,"[[0, 0, 0, 0]]"
SERVER_27500,2020-07-23 02:20:00,"[[0, 0, 0, 0]]"
SERVER_23562,2020-02-12 16:37:00,"[[0, 0, 0, 0]]"
SERVER_23621,2020-10-20 13:21:00,"[[0, 0, 0, 0]]"
SERVER_23578,2020-10-07 04:29:00,"[[0, 0, 0, 0]]"
SERVER_23673,2020-01-03 03:37:00,"[[0, 0, 0, 0]]"
SERVER_23669,2020-01-16 16:09:00,"[[0, 0, 0, 0]]"
SERVER_23728,2020-04-16 02:44:00,"[[0, 0, 0, 0]]"
SERVER_23748,2020-02-25 11:11:00,"[[0, 0, 0, 0]]"
SERVER_23469,2020-01-09 13:09:00,"[[0, 0, 0, 0]]"
SERVER_23583,2020-09-22 12:07:00,"[[0, 0, 0, 0]]"
SERVER_23393,2020-08-04 07:15:00,"[[0, 0, 0, 0]]"
SERVER_24078,2020-05-25 01:41:00,"[[0, 0, 0, 0]]"
SERVER_23429,2020-03-25 13:49:00,"[[0, 0, 0, 0]]"
SERVER_23531,2020-02-01 23:01:00,"[[0, 0, 0, 0]]"
SERVER_23685,2020-01-04 01:40:00,"[[0, 0, 0, 0]]"
SERVER_23677,2020-02-11 10:10:00,"[[0, 0, 0, 0]]"
SERVER_23964,2020-07-08 11:24:00,"[[0, 0, 0, 0]]"
SERVER_27495,2020-04-02 19:41:00,"[[0, 0, 0, 0]]"
SERVER_27508,2020-04-26 14:05:00,"[[0, 0, 0, 0]]"
SERVER_23715,2020-05-07 01:39:00,"[[0, 0, 0, 0]]"
SERVER_23499,2020-08-11 08:11:00,"[[0, 0, 0, 0]]"
SERVER_23365,2020-05-14 11:07:00,"[[0, 0, 0, 0]]"
SERVER_23832,2020-03-11 10:11:00,"[[0, 0, 0, 0]]"
SERVER_23556,2020-07-25 17:53:00,"[[0, 0, 0, 0]]"
SERVER_27510,2020-06-19 19:58:00,"[[0, 0, 0, 0]]"
SERVER_23629,2020-08-25 21:56:00,"[[0, 0, 0, 0]]"
SERVER_23604,2020-05-03 22:09:00,"[[0, 0, 0, 0]]"
SERVER_23685,2020-01-04 03:41:00,"[[0, 0, 0, 0]]"
SERVER_23811,2020-08-08 09:12:00,"[[0, 0, 0, 0]]"
SERVER_23899,2020-01-17 13:38:00,"[[0, 0, 0, 0]]"
SERVER_23601,2020-01-27 17:39:00,"[[0, 0, 0, 0]]"
SERVER_23771,2020-07-25 00:07:00,"[[0, 0, 0, 0]]"
SERVER_23882,2020-11-04 17:04:00,"[[0, 0, 0, 0]]"
SERVER_23713,2020-06-28 16:05:00,"[[0, 0, 0, 0]]"
SERVER_24097,2020-03-09 06:38:00,"[[0, 0, 0, 0]]"
SERVER_23339,2020-07-05 10:05:00,"[[0, 0, 0, 0]]"
SERVER_23524,2020-06-15 18:45:00,"[[0, 0, 0, 0]]"
SERVER_23637,2020-07-11 22:14:00,"[[0, 0, 0, 0]]"
SERVER_24086,2020-05-11 08:43:00,"[[0, 0, 0, 0]]"
SERVER_23342,2020-04-18 03:47:00,"[[0, 0, 0, 0]]"
SERVER_23487,2020-07-19 13:23:00,"[[0, 0, 0, 0]]"
SERVER_23880,2020-01-16 18:42:00,"[[0, 0, 0, 0]]"
SERVER_23765,2020-06-01 09:56:00,"[[0, 0, 0, 0]]"
SERVER_23534,2020-06-27 01:54:00,"[[0, 0, 0, 0]]"
SERVER_23641,2020-06-04 10:25:00,"[[0, 0, 0, 0]]"
SERVER_23762,2019-12-29 06:21:00,"[[0, 0, 0, 0]]"
SERVER_24073,2020-04-26 00:42:00,"[[0, 0, 0, 0]]"
SERVER_23674,2020-05-09 04:02:00,"[[0, 0, 0, 0]]"
SERVER_23627,2020-07-18 13:39:00,"[[0, 0, 0, 0]]"
SERVER_23384,2020-05-02 19:43:00,"[[0, 0, 0, 0]]"
SERVER_23327,2020-04-30 16:06:00,"[[0, 0, 0, 0]]"
SERVER_23839,2020-03-09 01:42:00,"[[0, 0, 0, 0]]"
SERVER_23318,2020-06-16 18:50:00,"[[0, 0, 0, 0]]"
