sn,server_model,fault_time,label,msg_text,pred
SERVER_16611,SM23,2020-03-08 17:51:00,1,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_26815,SM23,2020-01-20 11:16:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_16107,SM23,2020-11-03 08:47:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_17502,SM23,2020-10-06 04:29:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_6535,SM23,2020-03-17 11:43:00,1,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted""]",1
SERVER_17457,SM23,2020-09-05 11:45:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Power Supply PowerLimiting | State Asserted | Asserted""]",1
SERVER_6277,SM23,2020-10-14 08:49:00,0,"["" Memory CPU1C0_DIMM_Stat | Correctable ECC | Deasserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_25963,SM23,2020-01-21 11:48:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted""]",0
SERVER_16529,SM23,2020-04-16 13:55:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_7101,SM23,2020-06-15 12:17:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_26773,SM23,2020-06-12 22:59:00,0,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",0
SERVER_26022,SM28,2020-07-24 17:31:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted""]",0
SERVER_4385,SM30,2020-06-13 11:59:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted""]",1
SERVER_5947,SM30,2020-10-03 21:14:00,1,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_16688,SM26,2020-01-29 09:21:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",1
SERVER_5275,SM26,2020-01-14 14:33:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted""]",1
SERVER_5689,SM31,2020-10-23 14:27:00,1,"["" Memory CPU0_C1D0 | Uncorrectable ECC | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted""]",0
SERVER_6908,SM27,2020-03-15 20:10:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_6933,SM27,2020-03-11 14:45:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted""]",0
SERVER_6230,SM32,2020-11-22 19:31:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted""]",1
SERVER_26053,SM36,2020-04-16 10:36:00,0,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted""]",0
SERVER_26067,SM36,2020-09-06 07:04:00,0,"["" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",0
SERVER_26093,SM36,2020-09-03 05:43:00,0,"["" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status |  | Asserted"", "" Processor CPU1_Status |  | Asserted"", "" Processor CPU0_Status |  | Deasserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status |  | Deasserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted""]",0
SERVER_26198,SM40,2020-10-15 13:11:00,0,"["" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Processor CPU0_Status |  | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1_Status |  | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU1_Status |  | Deasserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU0_Status |  | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted""]",0
SERVER_17517,SM40,2020-10-13 22:46:00,1,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted""]",0
SERVER_26874,SM40,2020-11-22 00:37:00,0,"["" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU1_Status | IERR | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_17584,SM40,2020-10-26 02:58:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted""]",0
SERVER_26878,SM40,2020-10-29 16:02:00,0,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Deasserted""]",1
SERVER_26160,SM40,2020-08-06 08:01:00,0,"["" Processor CPU0_Status |  | Asserted"", "" Processor CPU0_Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1_Status |  | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",0
SERVER_26168,SM41,2020-07-31 07:28:00,0,"["" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",3
SERVER_27088,SM35,2020-04-29 17:08:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_13124,SM35,2020-05-12 21:22:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_22945,SM35,2020-10-15 04:37:00,1,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_9635,SM35,2020-04-21 14:59:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_7817,SM35,2020-05-05 15:41:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Deasserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_8975,SM35,2020-06-14 09:40:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_22840,SM35,2020-11-11 03:42:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Management Subsystem Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_27416,SM35,2020-07-11 21:44:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted""]",1
SERVER_22917,SM35,2020-07-05 18:02:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_26526,SM35,2020-02-07 12:36:00,0,"["" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",0
SERVER_7970,SM35,2020-01-05 08:29:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_27465,SM35,2020-08-15 20:00:00,0,"["" Processor CPU1_Status | IERR | Asserted""]",0
SERVER_22992,SM35,2020-11-11 14:18:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted""]",0
SERVER_26259,SM35,2020-05-18 18:32:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted""]",1
SERVER_8501,SM35,2020-03-18 22:46:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_26421,SM35,2020-03-21 16:42:00,0,"["" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted""]",0
SERVER_22803,SM35,2020-08-07 14:09:00,1,"["" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_26484,SM35,2020-08-24 02:22:00,0,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",1
SERVER_13509,SM35,2020-01-01 11:18:00,1,"["" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted""]",1
SERVER_8015,SM35,2020-01-20 00:55:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_22894,SM35,2020-06-19 14:44:00,1,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted""]",1
SERVER_13347,SM35,2020-05-09 15:35:00,1,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
